Population,Year,Literate,Gender,Race,Age-Group,State
2537.0,2022,No,Male,White,15-19,BA
2762.0,2022,No,Male,White,15-19,MG
502.0,2022,No,Male,White,15-19,ES
2106.0,2022,No,Male,White,15-19,RJ
8177.0,2022,No,Male,White,15-19,SP
2102.0,2022,No,Male,White,15-19,PR
1602.0,2022,No,Male,White,15-19,SC
3061.0,2022,No,Male,White,15-19,RS
418.0,2022,No,Male,White,15-19,MS
474.0,2022,No,Male,White,15-19,MT
949.0,2022,No,Male,White,15-19,GO
308.0,2022,No,Male,White,15-19,DF
239.0,2022,No,Male,White,20-24,RO
206.0,2022,No,Male,White,20-24,AC
640.0,2022,No,Male,White,20-24,AM
95.0,2022,No,Male,White,20-24,RR
1667.0,2022,No,Male,White,20-24,PA
129.0,2022,No,Male,White,20-24,AP
191.0,2022,No,Male,White,20-24,TO
1841.0,2022,No,Male,White,20-24,MA
870.0,2022,No,Male,White,20-24,PI
2301.0,2022,No,Male,White,20-24,CE
1639.0,2022,No,Male,White,20-24,RN
1645.0,2022,No,Male,White,20-24,PB
3432.0,2022,No,Male,White,20-24,PE
1605.0,2022,No,Male,White,20-24,AL
759.0,2022,No,Male,White,20-24,SE
2572.0,2022,No,Male,White,20-24,BA
2817.0,2022,No,Male,White,20-24,MG
503.0,2022,No,Male,White,20-24,ES
2171.0,2022,No,Male,White,20-24,RJ
7940.0,2022,No,Male,White,20-24,SP
2277.0,2022,No,Male,White,20-24,PR
1617.0,2022,No,Male,White,20-24,SC
3082.0,2022,No,Male,White,20-24,RS
409.0,2022,No,Male,White,20-24,MS
480.0,2022,No,Male,White,20-24,MT
897.0,2022,No,Male,White,20-24,GO
338.0,2022,No,Male,White,20-24,DF
483.0,2022,No,Male,White,25-34,RO
521.0,2022,No,Male,White,25-34,AC
1258.0,2022,No,Male,White,25-34,AM
137.0,2022,No,Male,White,25-34,RR
3533.0,2022,No,Male,White,25-34,PA
250.0,2022,No,Male,White,25-34,AP
458.0,2022,No,Male,White,25-34,TO
4390.0,2022,No,Male,White,25-34,MA
2665.0,2022,No,Male,White,25-34,PI
6968.0,2022,No,Male,White,25-34,CE
4220.0,2022,No,Male,White,25-34,RN
4675.0,2022,No,Male,White,25-34,PB
9305.0,2022,No,Male,White,25-34,PE
3746.0,2022,No,Male,White,25-34,AL
1892.0,2022,No,Male,White,25-34,SE
6318.0,2022,No,Male,White,25-34,BA
6386.0,2022,No,Male,White,25-34,MG
1084.0,2022,No,Male,White,25-34,ES
4158.0,2022,No,Male,White,25-34,RJ
16407.0,2022,No,Male,White,25-34,SP
4730.0,2022,No,Male,White,25-34,PR
3444.0,2022,No,Male,White,25-34,SC
5855.0,2022,No,Male,White,25-34,RS
965.0,2022,No,Male,White,25-34,MS
1045.0,2022,No,Male,White,25-34,MT
2042.0,2022,No,Male,White,25-34,GO
640.0,2022,No,Male,White,25-34,DF
735.0,2022,No,Male,White,35-44,RO
951.0,2022,No,Male,White,35-44,AC
1901.0,2022,No,Male,White,35-44,AM
229.0,2022,No,Male,White,35-44,RR
6188.0,2022,No,Male,White,35-44,PA
375.0,2022,No,Male,White,35-44,AP
966.0,2022,No,Male,White,35-44,TO
10108.0,2022,No,Male,White,35-44,MA
6353.0,2022,No,Male,White,35-44,PI
14541.0,2022,No,Male,White,35-44,CE
8292.0,2022,No,Male,White,35-44,RN
10836.0,2022,No,Male,White,35-44,PB
19205.0,2022,No,Male,White,35-44,PE
8104.0,2022,No,Male,White,35-44,AL
4272.0,2022,No,Male,White,35-44,SE
15484.0,2022,No,Male,White,35-44,BA
11861.0,2022,No,Male,White,35-44,MG
1976.0,2022,No,Male,White,35-44,ES
6745.0,2022,No,Male,White,35-44,RJ
22958.0,2022,No,Male,White,35-44,SP
6706.0,2022,No,Male,White,35-44,PR
4558.0,2022,No,Male,White,35-44,SC
7696.0,2022,No,Male,White,35-44,RS
1535.0,2022,No,Male,White,35-44,MS
1761.0,2022,No,Male,White,35-44,MT
3997.0,2022,No,Male,White,35-44,GO
975.0,2022,No,Male,White,35-44,DF
1429.0,2022,No,Male,White,45-54,RO
1209.0,2022,No,Male,White,45-54,AC
2332.0,2022,No,Male,White,45-54,AM
329.0,2022,No,Male,White,45-54,RR
7766.0,2022,No,Male,White,45-54,PA
480.0,2022,No,Male,White,45-54,AP
1539.0,2022,No,Male,White,45-54,TO
12242.0,2022,No,Male,White,45-54,MA
8341.0,2022,No,Male,White,45-54,PI
22712.0,2022,No,Male,White,45-54,CE
12476.0,2022,No,Male,White,45-54,RN
16912.0,2022,No,Male,White,45-54,PB
26622.0,2022,No,Male,White,45-54,PE
10201.0,2022,No,Male,White,45-54,AL
5838.0,2022,No,Male,White,45-54,SE
24023.0,2022,No,Male,White,45-54,BA
19343.0,2022,No,Male,White,45-54,MG
3328.0,2022,No,Male,White,45-54,ES
10716.0,2022,No,Male,White,45-54,RJ
31757.0,2022,No,Male,White,45-54,SP
10989.0,2022,No,Male,White,45-54,PR
7852.0,2022,No,Male,White,45-54,SC
12155.0,2022,No,Male,White,45-54,RS
2470.0,2022,No,Male,White,45-54,MS
2998.0,2022,No,Male,White,45-54,MT
7089.0,2022,No,Male,White,45-54,GO
1384.0,2022,No,Male,White,45-54,DF
2096.0,2022,No,Male,White,55-64,RO
1175.0,2022,No,Male,White,55-64,AC
2423.0,2022,No,Male,White,55-64,AM
408.0,2022,No,Male,White,55-64,RR
7710.0,2022,No,Male,White,55-64,PA
442.0,2022,No,Male,White,55-64,AP
1842.0,2022,No,Male,White,55-64,TO
11701.0,2022,No,Male,White,55-64,MA
8300.0,2022,No,Male,White,55-64,PI
24144.0,2022,No,Male,White,55-64,CE
13383.0,2022,No,Male,White,55-64,RN
16524.0,2022,No,Male,White,55-64,PB
27627.0,2022,No,Male,White,55-64,PE
9653.0,2022,No,Male,White,55-64,AL
5625.0,2022,No,Male,White,55-64,SE
26644.0,2022,No,Male,White,55-64,BA
28237.0,2022,No,Male,White,55-64,MG
5108.0,2022,No,Male,White,55-64,ES
12920.0,2022,No,Male,White,55-64,RJ
37372.0,2022,No,Male,White,55-64,SP
16687.0,2022,No,Male,White,55-64,PR
10830.0,2022,No,Male,White,55-64,SC
17054.0,2022,No,Male,White,55-64,RS
3620.0,2022,No,Male,White,55-64,MS
4038.0,2022,No,Male,White,55-64,MT
9083.0,2022,No,Male,White,55-64,GO
1407.0,2022,No,Male,White,55-64,DF
98.0,2022,No,Male,Black,15-19,RO
88.0,2022,No,Male,Black,15-19,AC
226.0,2022,No,Male,Black,15-19,AM
33.0,2022,No,Male,Black,15-19,RR
1131.0,2022,No,Male,Black,15-19,PA
105.0,2022,No,Male,Black,15-19,AP
173.0,2022,No,Male,Black,15-19,TO
1624.0,2022,No,Male,Black,15-19,MA
660.0,2022,No,Male,Black,15-19,PI
683.0,2022,No,Male,Black,15-19,CE
483.0,2022,No,Male,Black,15-19,RN
523.0,2022,No,Male,Black,15-19,PB
1264.0,2022,No,Male,Black,15-19,PE
668.0,2022,No,Male,Black,15-19,AL
458.0,2022,No,Male,Black,15-19,SE
3508.0,2022,No,Male,Black,15-19,BA
1420.0,2022,No,Male,Black,15-19,MG
244.0,2022,No,Male,Black,15-19,ES
1337.0,2022,No,Male,Black,15-19,RJ
1667.0,2022,No,Male,Black,15-19,SP
194.0,2022,No,Male,Black,15-19,PR
126.0,2022,No,Male,Black,15-19,SC
423.0,2022,No,Male,Black,15-19,RS
72.0,2022,No,Male,Black,15-19,MS
238.0,2022,No,Male,Black,15-19,MT
394.0,2022,No,Male,Black,15-19,GO
100.0,2022,No,Male,Black,15-19,DF
141.0,2022,No,Male,Black,20-24,RO
134.0,2022,No,Male,Black,20-24,AC
278.0,2022,No,Male,Black,20-24,AM
48.0,2022,No,Male,Black,20-24,RR
1242.0,2022,No,Male,Black,20-24,PA
96.0,2022,No,Male,Black,20-24,AP
201.0,2022,No,Male,Black,20-24,TO
1669.0,2022,No,Male,Black,20-24,MA
778.0,2022,No,Male,Black,20-24,PI
979.0,2022,No,Male,Black,20-24,CE
695.0,2022,No,Male,Black,20-24,RN
658.0,2022,No,Male,Black,20-24,PB
1598.0,2022,No,Male,Black,20-24,PE
926.0,2022,No,Male,Black,20-24,AL
513.0,2022,No,Male,Black,20-24,SE
4065.0,2022,No,Male,Black,20-24,BA
1685.0,2022,No,Male,Black,20-24,MG
321.0,2022,No,Male,Black,20-24,ES
1707.0,2022,No,Male,Black,20-24,RJ
1956.0,2022,No,Male,Black,20-24,SP
279.0,2022,No,Male,Black,20-24,PR
218.0,2022,No,Male,Black,20-24,SC
496.0,2022,No,Male,Black,20-24,RS
112.0,2022,No,Male,Black,20-24,MS
283.0,2022,No,Male,Black,20-24,MT
451.0,2022,No,Male,Black,20-24,GO
212.0,2022,No,Male,Black,20-24,DF
265.0,2022,No,Male,Black,25-34,RO
349.0,2022,No,Male,Black,25-34,AC
674.0,2022,No,Male,Black,25-34,AM
104.0,2022,No,Male,Black,25-34,RR
3427.0,2022,No,Male,Black,25-34,PA
222.0,2022,No,Male,Black,25-34,AP
543.0,2022,No,Male,Black,25-34,TO
4923.0,2022,No,Male,Black,25-34,MA
2502.0,2022,No,Male,Black,25-34,PI
3629.0,2022,No,Male,Black,25-34,CE
1994.0,2022,No,Male,Black,25-34,RN
2087.0,2022,No,Male,Black,25-34,PB
5030.0,2022,No,Male,Black,25-34,PE
2420.0,2022,No,Male,Black,25-34,AL
1520.0,2022,No,Male,Black,25-34,SE
10809.0,2022,No,Male,Black,25-34,BA
4461.0,2022,No,Male,Black,25-34,MG
737.0,2022,No,Male,Black,25-34,ES
3558.0,2022,No,Male,Black,25-34,RJ
4909.0,2022,No,Male,Black,25-34,SP
790.0,2022,No,Male,Black,25-34,PR
560.0,2022,No,Male,Black,25-34,SC
1123.0,2022,No,Male,Black,25-34,RS
322.0,2022,No,Male,Black,25-34,MS
790.0,2022,No,Male,Black,25-34,MT
1373.0,2022,No,Male,Black,25-34,GO
476.0,2022,No,Male,Black,25-34,DF
557.0,2022,No,Male,Black,35-44,RO
901.0,2022,No,Male,Black,35-44,AC
1488.0,2022,No,Male,Black,35-44,AM
288.0,2022,No,Male,Black,35-44,RR
7350.0,2022,No,Male,Black,35-44,PA
424.0,2022,No,Male,Black,35-44,AP
1558.0,2022,No,Male,Black,35-44,TO
12141.0,2022,No,Male,Black,35-44,MA
6902.0,2022,No,Male,Black,35-44,PI
8772.0,2022,No,Male,Black,35-44,CE
4582.0,2022,No,Male,Black,35-44,RN
5178.0,2022,No,Male,Black,35-44,PB
10556.0,2022,No,Male,Black,35-44,PE
5480.0,2022,No,Male,Black,35-44,AL
3472.0,2022,No,Male,Black,35-44,SE
26824.0,2022,No,Male,Black,35-44,BA
9161.0,2022,No,Male,Black,35-44,MG
1613.0,2022,No,Male,Black,35-44,ES
5604.0,2022,No,Male,Black,35-44,RJ
9027.0,2022,No,Male,Black,35-44,SP
1527.0,2022,No,Male,Black,35-44,PR
895.0,2022,No,Male,Black,35-44,SC
1597.0,2022,No,Male,Black,35-44,RS
742.0,2022,No,Male,Black,35-44,MS
1822.0,2022,No,Male,Black,35-44,MT
3277.0,2022,No,Male,Black,35-44,GO
882.0,2022,No,Male,Black,35-44,DF
1050.0,2022,No,Male,Black,45-54,RO
1302.0,2022,No,Male,Black,45-54,AC
2044.0,2022,No,Male,Black,45-54,AM
404.0,2022,No,Male,Black,45-54,RR
9923.0,2022,No,Male,Black,45-54,PA
693.0,2022,No,Male,Black,45-54,AP
2588.0,2022,No,Male,Black,45-54,TO
16275.0,2022,No,Male,Black,45-54,MA
9542.0,2022,No,Male,Black,45-54,PI
14435.0,2022,No,Male,Black,45-54,CE
6824.0,2022,No,Male,Black,45-54,RN
8382.0,2022,No,Male,Black,45-54,PB
15093.0,2022,No,Male,Black,45-54,PE
7267.0,2022,No,Male,Black,45-54,AL
4938.0,2022,No,Male,Black,45-54,SE
40329.0,2022,No,Male,Black,45-54,BA
15759.0,2022,No,Male,Black,45-54,MG
2633.0,2022,No,Male,Black,45-54,ES
8805.0,2022,No,Male,Black,45-54,RJ
13240.0,2022,No,Male,Black,45-54,SP
2446.0,2022,No,Male,Black,45-54,PR
1172.0,2022,No,Male,Black,45-54,SC
2479.0,2022,No,Male,Black,45-54,RS
1266.0,2022,No,Male,Black,45-54,MS
3014.0,2022,No,Male,Black,45-54,MT
5611.0,2022,No,Male,Black,45-54,GO
1262.0,2022,No,Male,Black,45-54,DF
1628.0,2022,No,Male,Black,55-64,RO
1260.0,2022,No,Male,Black,55-64,AC
2140.0,2022,No,Male,Black,55-64,AM
511.0,2022,No,Male,Black,55-64,RR
10234.0,2022,No,Male,Black,55-64,PA
818.0,2022,No,Male,Black,55-64,AP
3092.0,2022,No,Male,Black,55-64,TO
17117.0,2022,No,Male,Black,55-64,MA
9920.0,2022,No,Male,Black,55-64,PI
15674.0,2022,No,Male,Black,55-64,CE
7415.0,2022,No,Male,Black,55-64,RN
8152.0,2022,No,Male,Black,55-64,PB
15803.0,2022,No,Male,Black,55-64,PE
7041.0,2022,No,Male,Black,55-64,AL
4773.0,2022,No,Male,Black,55-64,SE
42777.0,2022,No,Male,Black,55-64,BA
21028.0,2022,No,Male,Black,55-64,MG
3779.0,2022,No,Male,Black,55-64,ES
9858.0,2022,No,Male,Black,55-64,RJ
14576.0,2022,No,Male,Black,55-64,SP
3791.0,2022,No,Male,Black,55-64,PR
1265.0,2022,No,Male,Black,55-64,SC
3193.0,2022,No,Male,Black,55-64,RS
1714.0,2022,No,Male,Black,55-64,MS
3948.0,2022,No,Male,Black,55-64,MT
6535.0,2022,No,Male,Black,55-64,GO
1177.0,2022,No,Male,Black,55-64,DF
1.0,2022,No,Male,Asian,15-19,RO
1.0,2022,No,Male,Asian,15-19,AM
1.0,2022,No,Male,Asian,15-19,RR
7.0,2022,No,Male,Asian,15-19,PA
2.0,2022,No,Male,Asian,15-19,TO
7.0,2022,No,Male,Asian,15-19,MA
5.0,2022,No,Male,Asian,15-19,PI
6.0,2022,No,Male,Asian,15-19,CE
10.0,2022,No,Male,Asian,15-19,RN
4.0,2022,No,Male,Asian,15-19,PB
14.0,2022,No,Male,Asian,15-19,PE
5.0,2022,No,Male,Asian,15-19,AL
3.0,2022,No,Male,Asian,15-19,SE
9.0,2022,No,Male,Asian,15-19,BA
13.0,2022,No,Male,Asian,15-19,MG
2.0,2022,No,Male,Asian,15-19,ES
3.0,2022,No,Male,Asian,15-19,RJ
97.0,2022,No,Male,Asian,15-19,SP
19.0,2022,No,Male,Asian,15-19,PR
1.0,2022,No,Male,Asian,15-19,SC
6.0,2022,No,Male,Asian,15-19,RS
2.0,2022,No,Male,Asian,15-19,MS
4.0,2022,No,Male,Asian,15-19,MT
6.0,2022,No,Male,Asian,15-19,GO
2.0,2022,No,Male,Asian,15-19,DF
2.0,2022,No,Male,Asian,20-24,RO
3.0,2022,No,Male,Asian,20-24,AC
3.0,2022,No,Male,Asian,20-24,AM
3.0,2022,No,Male,Asian,20-24,RR
6.0,2022,No,Male,Asian,20-24,PA
2.0,2022,No,Male,Asian,20-24,AP
4.0,2022,No,Male,Asian,20-24,TO
9.0,2022,No,Male,Asian,20-24,MA
3.0,2022,No,Male,Asian,20-24,PI
17.0,2022,No,Male,Asian,20-24,CE
10.0,2022,No,Male,Asian,20-24,RN
7.0,2022,No,Male,Asian,20-24,PB
10.0,2022,No,Male,Asian,20-24,PE
11.0,2022,No,Male,Asian,20-24,AL
1.0,2022,No,Male,Asian,20-24,SE
13.0,2022,No,Male,Asian,20-24,BA
14.0,2022,No,Male,Asian,20-24,MG
3.0,2022,No,Male,Asian,20-24,ES
6.0,2022,No,Male,Asian,20-24,RJ
107.0,2022,No,Male,Asian,20-24,SP
29.0,2022,No,Male,Asian,20-24,PR
3.0,2022,No,Male,Asian,20-24,SC
4.0,2022,No,Male,Asian,20-24,RS
5.0,2022,No,Male,Asian,20-24,MS
3.0,2022,No,Male,Asian,20-24,MT
5.0,2022,No,Male,Asian,20-24,GO
4.0,2022,No,Male,Asian,20-24,DF
2.0,2022,No,Male,Asian,25-34,RO
5.0,2022,No,Male,Asian,25-34,AC
3.0,2022,No,Male,Asian,25-34,AM
1.0,2022,No,Male,Asian,25-34,RR
18.0,2022,No,Male,Asian,25-34,PA
3.0,2022,No,Male,Asian,25-34,TO
20.0,2022,No,Male,Asian,25-34,MA
19.0,2022,No,Male,Asian,25-34,PI
40.0,2022,No,Male,Asian,25-34,CE
23.0,2022,No,Male,Asian,25-34,RN
9.0,2022,No,Male,Asian,25-34,PB
39.0,2022,No,Male,Asian,25-34,PE
22.0,2022,No,Male,Asian,25-34,AL
13.0,2022,No,Male,Asian,25-34,SE
48.0,2022,No,Male,Asian,25-34,BA
52.0,2022,No,Male,Asian,25-34,MG
5.0,2022,No,Male,Asian,25-34,ES
40.0,2022,No,Male,Asian,25-34,RJ
296.0,2022,No,Male,Asian,25-34,SP
46.0,2022,No,Male,Asian,25-34,PR
8.0,2022,No,Male,Asian,25-34,SC
11.0,2022,No,Male,Asian,25-34,RS
11.0,2022,No,Male,Asian,25-34,MS
3.0,2022,No,Male,Asian,25-34,MT
18.0,2022,No,Male,Asian,25-34,GO
7.0,2022,No,Male,Asian,25-34,DF
4.0,2022,No,Male,Asian,35-44,RO
17.0,2022,No,Male,Asian,35-44,AC
6.0,2022,No,Male,Asian,35-44,AM
2.0,2022,No,Male,Asian,35-44,RR
37.0,2022,No,Male,Asian,35-44,PA
1.0,2022,No,Male,Asian,35-44,AP
6.0,2022,No,Male,Asian,35-44,TO
40.0,2022,No,Male,Asian,35-44,MA
30.0,2022,No,Male,Asian,35-44,PI
92.0,2022,No,Male,Asian,35-44,CE
42.0,2022,No,Male,Asian,35-44,RN
43.0,2022,No,Male,Asian,35-44,PB
84.0,2022,No,Male,Asian,35-44,PE
45.0,2022,No,Male,Asian,35-44,AL
27.0,2022,No,Male,Asian,35-44,SE
77.0,2022,No,Male,Asian,35-44,BA
63.0,2022,No,Male,Asian,35-44,MG
9.0,2022,No,Male,Asian,35-44,ES
46.0,2022,No,Male,Asian,35-44,RJ
403.0,2022,No,Male,Asian,35-44,SP
56.0,2022,No,Male,Asian,35-44,PR
9.0,2022,No,Male,Asian,35-44,SC
10.0,2022,No,Male,Asian,35-44,RS
11.0,2022,No,Male,Asian,35-44,MS
14.0,2022,No,Male,Asian,35-44,MT
34.0,2022,No,Male,Asian,35-44,GO
14.0,2022,No,Male,Asian,35-44,DF
3.0,2022,No,Male,Asian,45-54,RO
21.0,2022,No,Male,Asian,45-54,AC
6.0,2022,No,Male,Asian,45-54,AM
1.0,2022,No,Male,Asian,45-54,RR
37.0,2022,No,Male,Asian,45-54,PA
1.0,2022,No,Male,Asian,45-54,AP
16.0,2022,No,Male,Asian,45-54,TO
51.0,2022,No,Male,Asian,45-54,MA
60.0,2022,No,Male,Asian,45-54,PI
157.0,2022,No,Male,Asian,45-54,CE
54.0,2022,No,Male,Asian,45-54,RN
67.0,2022,No,Male,Asian,45-54,PB
121.0,2022,No,Male,Asian,45-54,PE
47.0,2022,No,Male,Asian,45-54,AL
27.0,2022,No,Male,Asian,45-54,SE
121.0,2022,No,Male,Asian,45-54,BA
77.0,2022,No,Male,Asian,45-54,MG
14.0,2022,No,Male,Asian,45-54,ES
42.0,2022,No,Male,Asian,45-54,RJ
392.0,2022,No,Male,Asian,45-54,SP
71.0,2022,No,Male,Asian,45-54,PR
17.0,2022,No,Male,Asian,45-54,SC
13.0,2022,No,Male,Asian,45-54,RS
24.0,2022,No,Male,Asian,45-54,MS
11.0,2022,No,Male,Asian,45-54,MT
52.0,2022,No,Male,Asian,45-54,GO
11.0,2022,No,Male,Asian,45-54,DF
19.0,2022,No,Male,Asian,55-64,RO
13.0,2022,No,Male,Asian,55-64,AC
13.0,2022,No,Male,Asian,55-64,AM
3.0,2022,No,Male,Asian,55-64,RR
44.0,2022,No,Male,Asian,55-64,PA
4.0,2022,No,Male,Asian,55-64,AP
12.0,2022,No,Male,Asian,55-64,TO
65.0,2022,No,Male,Asian,55-64,MA
56.0,2022,No,Male,Asian,55-64,PI
174.0,2022,No,Male,Asian,55-64,CE
70.0,2022,No,Male,Asian,55-64,RN
52.0,2022,No,Male,Asian,55-64,PB
115.0,2022,No,Male,Asian,55-64,PE
52.0,2022,No,Male,Asian,55-64,AL
22.0,2022,No,Male,Asian,55-64,SE
142.0,2022,No,Male,Asian,55-64,BA
106.0,2022,No,Male,Asian,55-64,MG
12.0,2022,No,Male,Asian,55-64,ES
56.0,2022,No,Male,Asian,55-64,RJ
368.0,2022,No,Male,Asian,55-64,SP
67.0,2022,No,Male,Asian,55-64,PR
23.0,2022,No,Male,Asian,55-64,SC
25.0,2022,No,Male,Asian,55-64,RS
21.0,2022,No,Male,Asian,55-64,MS
20.0,2022,No,Male,Asian,55-64,MT
51.0,2022,No,Male,Asian,55-64,GO
10.0,2022,No,Male,Asian,55-64,DF
618.0,2022,No,Male,Latino,15-19,RO
695.0,2022,No,Male,Latino,15-19,AC
3164.0,2022,No,Male,Latino,15-19,AM
269.0,2022,No,Male,Latino,15-19,RR
8294.0,2022,No,Male,Latino,15-19,PA
503.0,2022,No,Male,Latino,15-19,AP
713.0,2022,No,Male,Latino,15-19,TO
8451.0,2022,No,Male,Latino,15-19,MA
3206.0,2022,No,Male,Latino,15-19,PI
5969.0,2022,No,Male,Latino,15-19,CE
2670.0,2022,No,Male,Latino,15-19,RN
3258.0,2022,No,Male,Latino,15-19,PB
7211.0,2022,No,Male,Latino,15-19,PE
3658.0,2022,No,Male,Latino,15-19,AL
2049.0,2022,No,Male,Latino,15-19,SE
9254.0,2022,No,Male,Latino,15-19,BA
5509.0,2022,No,Male,Latino,15-19,MG
1071.0,2022,No,Male,Latino,15-19,ES
3306.0,2022,No,Male,Latino,15-19,RJ
7431.0,2022,No,Male,Latino,15-19,SP
1555.0,2022,No,Male,Latino,15-19,PR
672.0,2022,No,Male,Latino,15-19,SC
1098.0,2022,No,Male,Latino,15-19,RS
625.0,2022,No,Male,Latino,15-19,MS
1295.0,2022,No,Male,Latino,15-19,MT
2026.0,2022,No,Male,Latino,15-19,GO
703.0,2022,No,Male,Latino,15-19,DF
603.0,2022,No,Male,Latino,20-24,RO
802.0,2022,No,Male,Latino,20-24,AC
2997.0,2022,No,Male,Latino,20-24,AM
298.0,2022,No,Male,Latino,20-24,RR
7892.0,2022,No,Male,Latino,20-24,PA
486.0,2022,No,Male,Latino,20-24,AP
607.0,2022,No,Male,Latino,20-24,TO
7827.0,2022,No,Male,Latino,20-24,MA
3296.0,2022,No,Male,Latino,20-24,PI
6914.0,2022,No,Male,Latino,20-24,CE
3146.0,2022,No,Male,Latino,20-24,RN
3363.0,2022,No,Male,Latino,20-24,PB
8298.0,2022,No,Male,Latino,20-24,PE
4436.0,2022,No,Male,Latino,20-24,AL
2129.0,2022,No,Male,Latino,20-24,SE
9881.0,2022,No,Male,Latino,20-24,BA
5718.0,2022,No,Male,Latino,20-24,MG
1072.0,2022,No,Male,Latino,20-24,ES
3369.0,2022,No,Male,Latino,20-24,RJ
7921.0,2022,No,Male,Latino,20-24,SP
1734.0,2022,No,Male,Latino,20-24,PR
759.0,2022,No,Male,Latino,20-24,SC
1048.0,2022,No,Male,Latino,20-24,RS
681.0,2022,No,Male,Latino,20-24,MS
1176.0,2022,No,Male,Latino,20-24,MT
1990.0,2022,No,Male,Latino,20-24,GO
1277.0,2022,No,Male,Latino,20-24,DF
1281.0,2022,No,Male,Latino,25-34,RO
2124.0,2022,No,Male,Latino,25-34,AC
6337.0,2022,No,Male,Latino,25-34,AM
510.0,2022,No,Male,Latino,25-34,RR
19890.0,2022,No,Male,Latino,25-34,PA
993.0,2022,No,Male,Latino,25-34,AP
1847.0,2022,No,Male,Latino,25-34,TO
21487.0,2022,No,Male,Latino,25-34,MA
10349.0,2022,No,Male,Latino,25-34,PI
23964.0,2022,No,Male,Latino,25-34,CE
8388.0,2022,No,Male,Latino,25-34,RN
10365.0,2022,No,Male,Latino,25-34,PB
23069.0,2022,No,Male,Latino,25-34,PE
11011.0,2022,No,Male,Latino,25-34,AL
5868.0,2022,No,Male,Latino,25-34,SE
24712.0,2022,No,Male,Latino,25-34,BA
14014.0,2022,No,Male,Latino,25-34,MG
2494.0,2022,No,Male,Latino,25-34,ES
7284.0,2022,No,Male,Latino,25-34,RJ
18332.0,2022,No,Male,Latino,25-34,SP
4085.0,2022,No,Male,Latino,25-34,PR
1709.0,2022,No,Male,Latino,25-34,SC
2072.0,2022,No,Male,Latino,25-34,RS
1634.0,2022,No,Male,Latino,25-34,MS
3008.0,2022,No,Male,Latino,25-34,MT
4904.0,2022,No,Male,Latino,25-34,GO
1853.0,2022,No,Male,Latino,25-34,DF
2259.0,2022,No,Male,Latino,35-44,RO
4445.0,2022,No,Male,Latino,35-44,AC
10236.0,2022,No,Male,Latino,35-44,AM
982.0,2022,No,Male,Latino,35-44,RR
35508.0,2022,No,Male,Latino,35-44,PA
1743.0,2022,No,Male,Latino,35-44,AP
4138.0,2022,No,Male,Latino,35-44,TO
48852.0,2022,No,Male,Latino,35-44,MA
26789.0,2022,No,Male,Latino,35-44,PI
53421.0,2022,No,Male,Latino,35-44,CE
17001.0,2022,No,Male,Latino,35-44,RN
25763.0,2022,No,Male,Latino,35-44,PB
48042.0,2022,No,Male,Latino,35-44,PE
23831.0,2022,No,Male,Latino,35-44,AL
13443.0,2022,No,Male,Latino,35-44,SE
60839.0,2022,No,Male,Latino,35-44,BA
27607.0,2022,No,Male,Latino,35-44,MG
4733.0,2022,No,Male,Latino,35-44,ES
11461.0,2022,No,Male,Latino,35-44,RJ
29702.0,2022,No,Male,Latino,35-44,SP
7140.0,2022,No,Male,Latino,35-44,PR
2855.0,2022,No,Male,Latino,35-44,SC
3355.0,2022,No,Male,Latino,35-44,RS
3132.0,2022,No,Male,Latino,35-44,MS
5921.0,2022,No,Male,Latino,35-44,MT
10363.0,2022,No,Male,Latino,35-44,GO
2671.0,2022,No,Male,Latino,35-44,DF
3744.0,2022,No,Male,Latino,45-54,RO
5893.0,2022,No,Male,Latino,45-54,AC
12740.0,2022,No,Male,Latino,45-54,AM
1404.0,2022,No,Male,Latino,45-54,RR
43691.0,2022,No,Male,Latino,45-54,PA
2443.0,2022,No,Male,Latino,45-54,AP
6558.0,2022,No,Male,Latino,45-54,TO
58092.0,2022,No,Male,Latino,45-54,MA
33525.0,2022,No,Male,Latino,45-54,PI
81235.0,2022,No,Male,Latino,45-54,CE
24824.0,2022,No,Male,Latino,45-54,RN
37890.0,2022,No,Male,Latino,45-54,PB
64391.0,2022,No,Male,Latino,45-54,PE
29899.0,2022,No,Male,Latino,45-54,AL
18002.0,2022,No,Male,Latino,45-54,SE
90282.0,2022,No,Male,Latino,45-54,BA
44753.0,2022,No,Male,Latino,45-54,MG
7143.0,2022,No,Male,Latino,45-54,ES
18280.0,2022,No,Male,Latino,45-54,RJ
44365.0,2022,No,Male,Latino,45-54,SP
12345.0,2022,No,Male,Latino,45-54,PR
4598.0,2022,No,Male,Latino,45-54,SC
5575.0,2022,No,Male,Latino,45-54,RS
5200.0,2022,No,Male,Latino,45-54,MS
9165.0,2022,No,Male,Latino,45-54,MT
17101.0,2022,No,Male,Latino,45-54,GO
3346.0,2022,No,Male,Latino,45-54,DF
5454.0,2022,No,Male,Latino,55-64,RO
5322.0,2022,No,Male,Latino,55-64,AC
12951.0,2022,No,Male,Latino,55-64,AM
1720.0,2022,No,Male,Latino,55-64,RR
42090.0,2022,No,Male,Latino,55-64,PA
2478.0,2022,No,Male,Latino,55-64,AP
7739.0,2022,No,Male,Latino,55-64,TO
55359.0,2022,No,Male,Latino,55-64,MA
